lake_id,period,region,dominant_landcover,nof_lake_type,lake_perimeter,lake_depth,lake_area,lake_number,lake_name,east_nzmg,north_nzmg,median_NH4N_mg/L^-1,band_classification_NH4N,exceeding_national_bottom_line_NH4N1.3,median_CHLA_mg/m^3,band_classification_CHLA,exceeding_national_bottom_line_CHLA12,median_SECCHI_metre,median_TN_mg/m^3,band_classification_TN,national_bottom_line_TN,exceeding_national_bottom_line_TN,median_TP_mg/m^3,band_classification_TP,exceeding_national_bottom_line_TP50,median_TLI3,band_classification_TLI3
25040,2013-2017,Marlborough district council,Native,Polymictic,413.54,12.16,12455.06,,,2515290,5952836,0.006898,A,FALSE,1.932047,A,FALSE,5.874117,243.5923,A,800,FALSE,11.49227,B,FALSE,2.785921,Oligotrophic (good)
25044,2013-2017,Marlborough district council,Native,Stratified,4954.6,61,424986.6,,,2535708,5959663,0.007435,A,FALSE,2.019238,B,FALSE,7.845252,163.2231,B,750,FALSE,7.012151,A,FALSE,2.882156,Oligotrophic (good)
25137,2013-2017,Tasman district council,Native,Stratified,682.58,15.98,10458.63,,,2532238,5983198,0.007401,A,FALSE,2.034501,B,FALSE,7.484025,354.006,C,750,FALSE,12.17552,B,FALSE,3.716478,Mesotrophic (average)
25193,2013-2017,Canterbury,Native,Stratified,614.35,15.09,16018.44,,,2472476,5881561,0.013255,A,FALSE,3.143041,B,FALSE,7.897502,262.2469,B,750,FALSE,16.60101,B,FALSE,2.987886,Oligotrophic (good)
25202,2013-2017,West Coast,Native,Stratified,692.78,16.11,30954.69,,,2470964,5884910,0.006451,A,FALSE,1.633154,A,FALSE,5.881349,259.5366,B,750,FALSE,13.67207,B,FALSE,2.813123,Oligotrophic (good)
25207,2013-2017,West Coast,Native,Polymictic,502.85,13.53,10840.94,,,2471953,5886202,0.006922,A,FALSE,1.587663,A,FALSE,6.619017,250.8072,A,800,FALSE,13.14673,B,FALSE,2.805355,Oligotrophic (good)
25212,2013-2017,Canterbury,Native,Stratified,5104.16,47.83,626316.9,,,2480903,5879756,0.012836,A,FALSE,1.477384,A,FALSE,7.897502,170.7018,B,750,FALSE,7.57597,A,FALSE,2.52117,Oligotrophic (good)
25236,2013-2017,Southland,Pastoral,Stratified,777.53,17.15,17395.25,,,2129570,5418425,0.017706,A,FALSE,3.309213,B,FALSE,1.085774,1048.325,D,750,TRUE,20.13195,C,FALSE,4.450823,Eutrophic (poor)
25244,2013-2017,Southland,Pastoral,Stratified,971.62,19.37,14705.5,,,2134124,5418314,0.017409,A,FALSE,3.497157,B,FALSE,1.787273,1054.707,D,750,TRUE,20.72549,C,FALSE,4.466264,Eutrophic (poor)
25245,2013-2017,Southland,Pastoral,Stratified,3864.41,41.1,72837.56,,,2136779,5417028,0.020972,A,FALSE,5.615066,C,FALSE,0.856119,1103.42,D,750,TRUE,55.58111,D,TRUE,4.750372,Eutrophic (poor)
25247,2013-2017,Southland,Pastoral,Stratified,1347.4,23.15,70086.06,,,2137754,5416941,0.017342,A,FALSE,3.512853,B,FALSE,1.792344,1061.659,D,750,TRUE,20.87172,C,FALSE,4.520834,Eutrophic (poor)
25248,2013-2017,Southland,Pastoral,Stratified,672.61,15.85,13938.31,,,2137288,5417305,0.017616,A,FALSE,3.268069,B,FALSE,1.809083,1047.494,D,750,TRUE,19.28742,B,FALSE,4.437392,Eutrophic (poor)
25303,2013-2017,Hawke's Bay,Pastoral,Polymictic,564.31,14.4,20236.19,,,2793096,6124514,0.016755,A,FALSE,7.400671,C,FALSE,3.321609,546.5031,C,800,FALSE,23.71462,C,FALSE,4.275344,Eutrophic (poor)
25304,2013-2017,Hawke's Bay,Pastoral,Polymictic,597.58,14.86,10033.88,,,2789417,6127134,0.016758,A,FALSE,6.333505,C,FALSE,3.179579,526.4213,C,800,FALSE,21.21749,C,FALSE,4.187588,Eutrophic (poor)
25325,2013-2017,Hawke's Bay,Pastoral,Polymictic,595.55,14.83,14316.63,,,2858248,6225567,0.00762,A,FALSE,8.565563,C,FALSE,3.514727,516.5988,C,800,FALSE,23.08333,C,FALSE,4.195653,Eutrophic (poor)
25413,2013-2017,Marlborough district council,Native,Stratified,951.89,19.15,12297,,,2568365,5965156,0.017161,A,FALSE,4.950182,B,FALSE,4.220328,573.3249,C,750,FALSE,9.460347,A,FALSE,3.66643,Mesotrophic (average)
25432,2013-2017,Marlborough district council,Pastoral,Polymictic,470.96,13.05,14520.88,,,2577668,5963886,0.009759,A,FALSE,4.579116,B,FALSE,4.964391,537.9566,C,800,FALSE,22.90283,C,FALSE,4.174722,Eutrophic (poor)
25445,2013-2017,Marlborough district council,Pastoral,Stratified,729.26,16.56,18502.94,,,2582812,5963151,0.016713,A,FALSE,5.444402,C,FALSE,2.585446,768.4909,D,750,TRUE,21.94185,C,FALSE,4.420272,Eutrophic (poor)
25468,2013-2017,Marlborough district council,,Stratified,691.75,16.09,10461.13,,,2579205,5970401,0.01454,A,FALSE,3.765507,B,FALSE,2.308543,830.8711,D,750,TRUE,22.01796,C,FALSE,4.36243,Eutrophic (poor)
25478,2013-2017,Marlborough district council,Native,Stratified,653.39,15.6,15597.81,,,2598076,5965252,0.032649,B,FALSE,3.49284,B,FALSE,1.713722,768.523,D,750,TRUE,19.9877,B,FALSE,4.280414,Eutrophic (poor)
25485,2013-2017,Marlborough district council,Native,Stratified,2608.59,33.18,77493.31,,,2597762,5967162,0.018969,A,FALSE,3.753353,B,FALSE,1.71153,786.0135,D,750,TRUE,21.24228,C,FALSE,4.341886,Eutrophic (poor)
25492,2013-2017,Marlborough district council,Pastoral,Stratified,4632.72,45.37,110313.1,,,2591687,5969947,0.020962,A,FALSE,3.593093,B,FALSE,2.031224,935.9148,D,750,TRUE,28.71044,C,FALSE,4.37783,Eutrophic (poor)
25501,2013-2017,Marlborough district council,Native,Polymictic,565.71,14.42,11493.44,,,2595405,5987338,0.006251,A,FALSE,4.043956,B,FALSE,5.233437,366.5285,B,800,FALSE,18.60995,B,FALSE,3.757898,Mesotrophic (average)
25519,2013-2017,Tasman district council,Native,Stratified,6493.42,54.54,846514.5,,,2460759,6057768,0.011069,A,FALSE,16.6357,D,TRUE,1.366114,551.0429,C,750,FALSE,39.26814,C,FALSE,4.559874,Eutrophic (poor)
25535,2013-2017,Tasman district council,Pastoral,Stratified,851.7,18.03,11521.75,,,2511456,6012657,0.021192,A,FALSE,3.383158,B,FALSE,1.494583,1028.379,D,750,TRUE,18.05459,B,FALSE,4.609228,Eutrophic (poor)
25550,2013-2017,Tasman district council,Pastoral,Polymictic,546.73,14.16,18689.19,,,2515027,5998779,0.011334,A,FALSE,5.99072,C,FALSE,1.614433,783.5151,C,800,FALSE,19.11138,B,FALSE,4.655827,Eutrophic (poor)
25551,2013-2017,Tasman district council,Pastoral,Polymictic,516.96,13.73,15712.44,,,2515372,5997911,0.011137,A,FALSE,6.197277,C,FALSE,1.675135,799.4385,C,800,FALSE,18.77477,B,FALSE,4.706063,Eutrophic (poor)
25570,2013-2017,Tasman district council,Urban area,Stratified,823.97,17.7,28037.44,,,2536672,5996834,0.013948,A,FALSE,8.272438,C,FALSE,2.110061,772.0831,D,750,TRUE,30.64158,C,FALSE,4.804471,Eutrophic (poor)
25582,2013-2017,Tasman district council,Pastoral,Polymictic,440.37,12.58,14920.06,,,2493011,6029331,0.01279,A,FALSE,4.753904,B,FALSE,2.382032,777.0764,C,800,FALSE,24.32722,C,FALSE,4.392618,Eutrophic (poor)
25628,2013-2017,Marlborough district council,Native,Stratified,658.02,15.66,26884.81,,,2575628,6029707,0.007948,A,FALSE,10.86276,C,FALSE,1.657671,504.7606,C,750,FALSE,26.23514,C,FALSE,4.123327,Eutrophic (poor)
25687,2013-2017,Marlborough district council,Pastoral,Stratified,1066.19,20.37,36280.31,,,2587696,5958925,0.009886,A,FALSE,6.380484,C,FALSE,3.814804,599.1068,C,750,FALSE,25.00694,C,FALSE,4.471085,Eutrophic (poor)
25700,2013-2017,Marlborough district council,Pastoral,Polymictic,420.6,12.27,10074.06,,,2594554,5968717,0.019459,A,FALSE,3.453235,B,FALSE,1.62536,808.9735,D,800,TRUE,19.6847,B,FALSE,4.30332,Eutrophic (poor)
25707,2013-2017,Marlborough district council,Pastoral,Polymictic,600.78,14.9,19822.69,,,2600038,5960657,0.027986,A,FALSE,4.119684,B,FALSE,1.758198,705.538,C,800,FALSE,19.75003,B,FALSE,4.203526,Eutrophic (poor)
25713,2013-2017,Marlborough district council,Pastoral,Stratified,694.6,16.13,22853.25,,,2597388,5962056,0.010256,A,FALSE,8.689433,C,FALSE,2.004333,564.7379,C,750,FALSE,36.48504,C,FALSE,4.517888,Eutrophic (poor)
25715,2013-2017,Marlborough district council,Native,Stratified,814.88,17.6,44801.31,,,2597340,5962887,0.032834,B,FALSE,3.375667,B,FALSE,1.862196,790.7567,D,750,TRUE,19.33867,B,FALSE,4.312644,Eutrophic (poor)
25718,2013-2017,Marlborough district council,Native,Stratified,691.62,16.09,33352.06,,,2598046,5963221,0.032548,B,FALSE,3.389362,B,FALSE,1.880462,770.9812,D,750,TRUE,19.51828,B,FALSE,4.27263,Eutrophic (poor)
25728,2013-2017,Marlborough district council,Native,Stratified,1174.47,21.48,25299.44,,,2598693,5963354,0.031611,B,FALSE,3.520394,B,FALSE,1.719202,782.8175,D,750,TRUE,20.30645,C,FALSE,4.277508,Eutrophic (poor)
25738,2013-2017,Marlborough district council,Native,Stratified,679.84,15.94,16280.38,,,2603670,5961465,0.019811,A,FALSE,4.88337,B,FALSE,1.67906,756.0761,D,750,TRUE,21.36737,C,FALSE,4.188533,Eutrophic (poor)
25739,2013-2017,Marlborough district council,Pastoral,Stratified,1282.03,22.53,46876.94,,,2603822,5961316,0.019533,A,FALSE,7.585327,C,FALSE,1.690991,734.6993,C,750,FALSE,23.56622,C,FALSE,4.270599,Eutrophic (poor)
25741,2013-2017,Marlborough district council,Pastoral,Stratified,726.83,16.53,30014,,,2604389,5961354,0.013854,A,FALSE,5.10708,C,FALSE,1.655773,783.1028,D,750,TRUE,20.99662,C,FALSE,4.255468,Eutrophic (poor)
25744,2013-2017,Marlborough district council,Native,Stratified,784.16,17.23,35272.75,,,2597653,5964493,0.033264,B,FALSE,3.49284,B,FALSE,1.63143,779.0663,D,750,TRUE,20.00458,C,FALSE,4.308209,Eutrophic (poor)
25746,2013-2017,Marlborough district council,Native,Stratified,1186.08,21.59,48095.75,,,2598129,5964950,0.032176,B,FALSE,3.575575,B,FALSE,1.725975,768.8462,D,750,TRUE,20.70112,C,FALSE,4.301037,Eutrophic (poor)
25748,2013-2017,Tasman district council,Native,Stratified,3287.23,37.63,152705,,,2466472,6061703,0.017131,A,FALSE,9.790432,C,FALSE,1.552466,674.2374,C,750,FALSE,27.49057,C,FALSE,4.3374,Eutrophic (poor)
25750,2013-2017,Tasman district council,Native,Stratified,609.52,15.02,20102,,,2466356,6062314,0.012005,A,FALSE,16.87734,D,TRUE,1.660494,665.1873,C,750,FALSE,30.47746,C,FALSE,4.520305,Eutrophic (poor)
25751,2013-2017,Tasman district council,Native,Polymictic,503.44,13.54,16291.31,,,2466048,6062350,0.010062,A,FALSE,13.67717,D,TRUE,1.8004,624.5784,C,800,FALSE,27.52418,C,FALSE,4.459886,Eutrophic (poor)
25765,2013-2017,Tasman district council,Native,Stratified,2270.58,30.76,173189.3,,,2479339,6048687,0.006936,A,FALSE,2.985127,B,FALSE,5.289548,362.4564,C,750,FALSE,18.1005,B,FALSE,3.661174,Mesotrophic (average)
25767,2013-2017,Tasman district council,Native,Stratified,706.16,16.28,20279.69,,,2481788,6046120,0.006274,A,FALSE,2.442413,B,FALSE,8.092989,336.2618,B,750,FALSE,13.66578,B,FALSE,3.639538,Mesotrophic (average)
25770,2013-2017,Tasman district council,Pastoral,Polymictic,517.99,13.75,12590.19,,,2480861,6051565,0.009037,A,FALSE,8.538026,C,FALSE,3.995757,488.3845,B,800,FALSE,22.00187,C,FALSE,4.196052,Eutrophic (poor)
25782,2013-2017,Tasman district council,Pastoral,Stratified,1745.53,26.65,42693.19,,,2478645,6058050,0.01903,A,FALSE,5.501109,C,FALSE,1.61386,663.0113,C,750,FALSE,28.56879,C,FALSE,4.204749,Eutrophic (poor)
25787,2013-2017,Tasman district council,Native,Stratified,1035.78,20.06,44733.63,,,2472796,6065238,0.009838,A,FALSE,13.88036,D,TRUE,1.278759,634.7981,C,750,FALSE,36.0096,C,FALSE,4.49745,Eutrophic (poor)
25788,2013-2017,Tasman district council,Pastoral,Stratified,821.03,17.67,13404.44,,,2474186,6067677,0.012794,A,FALSE,4.83019,B,FALSE,1.793175,759.114,D,750,TRUE,19.49059,B,FALSE,4.266266,Eutrophic (poor)
25789,2013-2017,Tasman district council,Pastoral,Stratified,1589.65,25.33,52772.38,,,2475887,6072437,0.008955,A,FALSE,13.5863,D,TRUE,1.984279,616.0392,C,750,FALSE,23.30237,C,FALSE,4.487805,Eutrophic (poor)
25790,2013-2017,Tasman district council,Pastoral,Stratified,1570.74,25.16,67569.75,,,2476321,6072297,0.009797,A,FALSE,11.84901,C,FALSE,1.731163,646.8552,C,750,FALSE,24.74242,C,FALSE,4.564249,Eutrophic (poor)
25802,2013-2017,Tasman district council,Pastoral,Stratified,639.91,15.43,20932.25,,,2480997,6077205,0.009501,A,FALSE,15.88828,D,TRUE,1.418986,602.0147,C,750,FALSE,26.88854,C,FALSE,4.476179,Eutrophic (poor)
25803,2013-2017,Tasman district council,Pastoral,Stratified,899.63,18.57,29085.25,,,2482182,6077371,0.012245,A,FALSE,12.97071,D,TRUE,1.521406,619.5137,C,750,FALSE,22.28055,C,FALSE,4.432974,Eutrophic (poor)
25805,2013-2017,Tasman district council,Pastoral,Stratified,838.08,17.87,18445.31,,,2488327,6076904,0.013192,A,FALSE,8.808589,C,FALSE,1.474149,616.7879,C,750,FALSE,24.53926,C,FALSE,4.200924,Eutrophic (poor)
25813,2013-2017,Tasman district council,Native,Stratified,1150.06,21.23,39903.13,,,2493306,6077098,0.013118,A,FALSE,4.817909,B,FALSE,1.437476,786.199,D,750,TRUE,20.81112,C,FALSE,4.247402,Eutrophic (poor)
25814,2013-2017,Tasman district council,Native,Stratified,876.94,18.32,17845.63,,,2493719,6076940,0.013922,A,FALSE,4.619104,B,FALSE,1.431119,785.3691,D,750,TRUE,20.34856,C,FALSE,4.225773,Eutrophic (poor)
25818,2013-2017,Tasman district council,Native,Stratified,756.46,16.9,14440.81,,,2493590,6077821,0.013312,A,FALSE,4.475873,B,FALSE,1.45412,795.6723,D,750,TRUE,19.93347,B,FALSE,4.232605,Eutrophic (poor)
25827,2013-2017,Tasman district council,Native,Stratified,608.97,15.01,21321.5,,,2494670,6077258,0.01262,A,FALSE,4.847077,B,FALSE,1.429884,742.854,C,750,FALSE,19.58127,B,FALSE,4.222709,Eutrophic (poor)
25859,2013-2017,Canterbury,Native,Polymictic,542.5,14.1,19593.75,,,2450081,5861026,0.007107,A,FALSE,1.633154,A,FALSE,8.517222,243.1801,A,800,FALSE,13.67207,B,FALSE,2.80746,Oligotrophic (good)
25868,2013-2017,Canterbury,Native,Polymictic,509.58,13.63,12183.75,,,2452962,5863491,0.006986,A,FALSE,1.633154,A,FALSE,8.360868,244.1969,A,800,FALSE,13.67207,B,FALSE,2.809722,Oligotrophic (good)
25950,2013-2017,Canterbury,Pastoral,Polymictic,414.51,12.17,11382.5,,,2470054,5801854,0.006843,A,FALSE,3.256321,B,FALSE,6.003893,343.6831,B,800,FALSE,15.96701,B,FALSE,3.828797,Mesotrophic (average)
25971,2013-2017,Canterbury,Pastoral,Stratified,1096.84,20.69,19017.31,,,2531855,5824867,0.015015,A,FALSE,5.771987,C,FALSE,2.096844,766.2023,D,750,TRUE,22.50486,C,FALSE,4.400965,Eutrophic (poor)
25972,2013-2017,Canterbury,Pastoral,Stratified,4825.52,46.39,161220.9,,,2531807,5825232,0.026895,A,FALSE,5.635975,C,FALSE,2.041095,911.5636,D,750,TRUE,28.97523,C,FALSE,4.561107,Eutrophic (poor)
25973,2013-2017,Canterbury,Pastoral,Stratified,617.7,15.13,10396.44,,,2532153,5825472,0.021019,A,FALSE,5.696717,C,FALSE,1.952841,889.976,D,750,TRUE,25.19953,C,FALSE,4.538519,Eutrophic (poor)
25992,2013-2017,Canterbury,Pastoral,Polymictic,502.18,13.52,12461.13,,,2557932,5866065,0.019079,A,FALSE,16.59514,D,TRUE,1.814832,1297.496,D,800,TRUE,52.94227,D,TRUE,5.500062,Supertrophic (very poor)
25993,2013-2017,Canterbury,Pastoral,Stratified,715.15,16.39,12439.38,,,2557672,5866209,0.021164,A,FALSE,12.89047,D,TRUE,1.568267,1116.755,D,750,TRUE,31.72224,C,FALSE,5.171278,Supertrophic (very poor)
25994,2013-2017,Canterbury,Pastoral,Stratified,3797.15,40.71,432387.4,,,2557903,5866690,0.030774,B,FALSE,29.03292,D,TRUE,1.654075,1741.455,D,750,TRUE,94.78263,D,TRUE,5.816123,Supertrophic (very poor)
25995,2013-2017,Canterbury,Pastoral,Polymictic,409.62,12.1,10790.63,,,2559383,5866110,0.019105,A,FALSE,15.81644,D,TRUE,1.681293,1066.226,D,800,TRUE,34.03124,C,FALSE,5.270761,Supertrophic (very poor)
25997,2013-2017,Canterbury,,Polymictic,506.67,13.58,10715.13,,,2557986,5867383,0.010271,A,FALSE,18.85146,D,TRUE,1.385712,908.0682,D,800,TRUE,30.023,C,FALSE,5.037454,Supertrophic (very poor)
25998,2013-2017,Canterbury,Pastoral,Stratified,614.18,15.08,24526.44,,,2558887,5867591,0.017599,A,FALSE,13.80027,D,TRUE,1.875366,1086.365,D,750,TRUE,37.54153,C,FALSE,5.240855,Supertrophic (very poor)
26001,2013-2017,Canterbury,Pastoral,Stratified,846.7,17.97,37219.69,,,2557970,5869351,0.015049,A,FALSE,8.859167,C,FALSE,3.129442,813.3136,D,750,TRUE,30.67942,C,FALSE,4.585456,Eutrophic (poor)
26017,2013-2017,Southland,Native,Stratified,712.94,16.36,20317,,,2048073,5441680,0.007369,A,FALSE,3.64998,B,FALSE,4.412656,333.5789,B,750,FALSE,10.18722,B,FALSE,3.747215,Mesotrophic (average)
26021,2013-2017,Southland,Native,Polymictic,487.84,13.31,15055.31,,,2047293,5443672,0.007373,A,FALSE,3.069075,B,FALSE,4.433552,346.201,B,800,FALSE,12.18695,B,FALSE,3.947783,Mesotrophic (average)
26026,2013-2017,Southland,Native,Stratified,1549.26,24.98,133467.1,,,2047719,5443936,0.007433,A,FALSE,2.578354,B,FALSE,4.46773,328.0672,B,750,FALSE,11.35422,B,FALSE,3.545129,Mesotrophic (average)
26029,2013-2017,Southland,Native,Stratified,779.79,17.18,30301.19,,,2046399,5446192,0.007368,A,FALSE,3.949233,B,FALSE,4.46773,321.0081,B,750,FALSE,11.21019,B,FALSE,3.797896,Mesotrophic (average)
26031,2013-2017,Southland,Native,Stratified,7817.87,17,848840,,,2047301,5447439,0.012148,A,FALSE,1.706102,A,FALSE,4.193779,293.1194,B,750,FALSE,6.858345,A,FALSE,2.981419,Oligotrophic (good)
26032,2013-2017,Southland,Native,Stratified,725.86,16.52,30278.88,,,2049754,5448080,0.007393,A,FALSE,3.868211,B,FALSE,4.46773,302.7992,B,750,FALSE,11.49483,B,FALSE,3.665059,Mesotrophic (average)
26033,2013-2017,Southland,Native,Stratified,731.39,16.59,35036.72,,,2050212,5447969,0.007371,A,FALSE,3.864937,B,FALSE,4.46773,326.1083,B,750,FALSE,11.49676,B,FALSE,3.814915,Mesotrophic (average)
26036,2013-2017,Southland,Native,Stratified,68206.05,196.43,44200000,950,Lake POTERITERI,2055035,5442693,0.01034,A,FALSE,2.853654,B,FALSE,1.982413,246.8324,B,750,FALSE,18.14512,B,FALSE,3.43506,Mesotrophic (average)
26037,2013-2017,Southland,Native,Polymictic,513.46,13.68,10214.22,,,2045038,5449463,0.00734,A,FALSE,3.187189,B,FALSE,4.46773,286.9568,A,800,FALSE,10.8664,B,FALSE,3.5721,Mesotrophic (average)
26038,2013-2017,Southland,Native,Stratified,783.59,17.23,23146.56,,,2046633,5449114,0.014021,A,FALSE,3.795274,B,FALSE,3.167635,403.3424,C,750,FALSE,17.90061,B,FALSE,3.944383,Mesotrophic (average)
26041,2013-2017,Southland,Native,Stratified,996.36,19.64,56381.5,,,2048507,5449324,0.007443,A,FALSE,3.336366,B,FALSE,4.46773,297.6807,B,750,FALSE,11.60927,B,FALSE,3.540976,Mesotrophic (average)
26043,2013-2017,Southland,Native,Stratified,823.16,17.7,37269.97,,,2050237,5448504,0.007448,A,FALSE,3.849933,B,FALSE,4.46773,311.5675,B,750,FALSE,11.1792,B,FALSE,3.825317,Mesotrophic (average)
26044,2013-2017,Southland,Native,Stratified,1172.88,21.46,76603.16,,,2049102,5449979,0.007556,A,FALSE,3.490475,B,FALSE,4.46773,288.5971,B,750,FALSE,9.41518,A,FALSE,3.313446,Mesotrophic (average)
26045,2013-2017,Southland,Native,Stratified,2445.99,32.03,201025.1,,,2047973,5451059,0.012148,A,FALSE,2.2675,B,FALSE,4.450146,283.1155,B,750,FALSE,6.229635,A,FALSE,3.092246,Mesotrophic (average)
26047,2013-2017,Southland,Native,Polymictic,457.36,12.85,11550.19,,,2049420,5450653,0.007323,A,FALSE,3.944561,B,FALSE,4.46773,294.6611,A,800,FALSE,11.68843,B,FALSE,3.590809,Mesotrophic (average)
26050,2013-2017,Southland,Native,Polymictic,405.66,12.03,10620,,,2032230,5459034,0.007579,A,FALSE,3.858369,B,FALSE,4.468171,327.2467,B,800,FALSE,10.99379,B,FALSE,3.782554,Mesotrophic (average)
26051,2013-2017,Southland,Native,Stratified,10561.28,71.09,2120000,,,2023643,5464015,0.012808,A,FALSE,4.323005,B,FALSE,2.39373,352.9311,C,750,FALSE,18.74334,B,FALSE,3.781132,Mesotrophic (average)
26052,2013-2017,Southland,Native,Stratified,2353.64,31.37,350601,,,2026543,5462975,0.007253,A,FALSE,1.672158,A,FALSE,4.365272,291.0504,B,750,FALSE,5.755628,A,FALSE,2.976548,Oligotrophic (good)
26055,2013-2017,Southland,Native,Stratified,818.88,17.65,12430.22,,,2033003,5460979,0.007389,A,FALSE,3.574516,B,FALSE,4.248177,344.197,B,750,FALSE,10.55977,B,FALSE,3.776724,Mesotrophic (average)
